platform,publisher,kind,field,presence_rate,n_payloads,n_items,feed_url,page
opendata.leisurecloud.live,Conwy,ScheduledSession,name,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,description,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,eventSchedule,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,ageRange,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,genderRestriction,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,level,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,url,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,attendeeInstructions,0.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,ScheduledSession,superEvent,1.0,328,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-scheduled-sessions,1
opendata.leisurecloud.live,Conwy,FacilityUse,activity,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,category,1.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,organizer,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,offers,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,location,1.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,name,1.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,description,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,eventSchedule,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,ageRange,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,genderRestriction,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,level,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,url,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,attendeeInstructions,0.4,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,FacilityUse,superEvent,0.0,30,30,https://opendata.leisurecloud.live/api/feeds/Conwy-live-facility-uses,0
opendata.leisurecloud.live,Conwy,Slot,activity,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,category,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,organizer,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,offers,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,location,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,name,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,description,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,eventSchedule,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,ageRange,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,genderRestriction,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,level,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,url,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,attendeeInstructions,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,superEvent,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,0
opendata.leisurecloud.live,Conwy,Slot,activity,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,category,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,organizer,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,offers,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,location,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,name,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,description,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,eventSchedule,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,ageRange,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,genderRestriction,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,level,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,url,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,attendeeInstructions,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Conwy,Slot,superEvent,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/Conwy-live-slots,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,activity,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,category,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,organizer,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,offers,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,location,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,name,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,description,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,eventSchedule,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,ageRange,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,genderRestriction,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,level,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,url,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,attendeeInstructions,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,superEvent,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,0
opendata.leisurecloud.live,Everyone Active,CourseInstance,activity,0.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,category,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,organizer,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,offers,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,location,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,name,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,description,0.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,eventSchedule,0.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,ageRange,0.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,genderRestriction,0.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,level,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,url,1.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,attendeeInstructions,0.0726,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,CourseInstance,superEvent,0.0,496,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-course-instance,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,activity,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,category,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,organizer,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,offers,0.974,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,location,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,name,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,description,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,eventSchedule,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,ageRange,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,genderRestriction,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,level,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,url,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,attendeeInstructions,0.92,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,superEvent,1.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,0
opendata.leisurecloud.live,Everyone Active,SessionSeries,activity,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,category,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,organizer,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,offers,0.994,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,location,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,name,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,description,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,eventSchedule,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,ageRange,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,genderRestriction,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,level,0.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,url,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,attendeeInstructions,0.998,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,SessionSeries,superEvent,1.0,499,499,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-session-series,1
opendata.leisurecloud.live,Everyone Active,ScheduledSession,activity,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,category,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,organizer,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,offers,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,location,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,name,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,description,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,eventSchedule,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,ageRange,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,genderRestriction,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
opendata.leisurecloud.live,Everyone Active,ScheduledSession,level,0.0,500,500,https://opendata.leisurecloud.live/api/feeds/EveryoneActive-live-scheduled-sessions,0
