platform,publisher,kind,field,presence_rate,n_items
app.bookteq.com,The Hub - Rise Community,FacilityUse,attendeeInstructions,0.0,10
app.bookteq.com,The Hub - Rise Community,FacilityUse,superEvent,0.0,10
app.bookteq.com,The Hub - Rise Community,Slot,activity,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,category,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,organizer,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,offers,1.0,737
app.bookteq.com,The Hub - Rise Community,Slot,location,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,name,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,description,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,eventSchedule,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,ageRange,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,genderRestriction,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,level,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,url,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,attendeeInstructions,0.0,737
app.bookteq.com,The Hub - Rise Community,Slot,superEvent,0.0,737
app.bookteq.com,School Enterprises Ltd,FacilityUse,activity,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,category,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,organizer,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,offers,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,location,1.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,name,1.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,description,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,eventSchedule,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,ageRange,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,genderRestriction,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,level,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,url,1.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,attendeeInstructions,0.0,356
app.bookteq.com,School Enterprises Ltd,FacilityUse,superEvent,0.0,356
app.bookteq.com,School Enterprises Ltd,Slot,activity,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,category,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,organizer,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,offers,1.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,location,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,name,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,description,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,eventSchedule,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,ageRange,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,genderRestriction,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,level,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,url,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,superEvent,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,activity,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,category,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,organizer,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,offers,1.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,location,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,name,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,description,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,eventSchedule,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,ageRange,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,genderRestriction,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,level,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,url,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,School Enterprises Ltd,Slot,superEvent,0.0,1000
app.bookteq.com,Courts Club,FacilityUse,activity,0.0,5
app.bookteq.com,Courts Club,FacilityUse,category,0.0,5
app.bookteq.com,Courts Club,FacilityUse,organizer,0.0,5
app.bookteq.com,Courts Club,FacilityUse,offers,0.0,5
app.bookteq.com,Courts Club,FacilityUse,location,1.0,5
app.bookteq.com,Courts Club,FacilityUse,name,1.0,5
app.bookteq.com,Courts Club,FacilityUse,description,0.0,5
app.bookteq.com,Courts Club,FacilityUse,eventSchedule,0.0,5
app.bookteq.com,Courts Club,FacilityUse,ageRange,0.0,5
app.bookteq.com,Courts Club,FacilityUse,genderRestriction,0.0,5
app.bookteq.com,Courts Club,FacilityUse,level,0.0,5
app.bookteq.com,Courts Club,FacilityUse,url,1.0,5
app.bookteq.com,Courts Club,FacilityUse,attendeeInstructions,0.0,5
app.bookteq.com,Courts Club,FacilityUse,superEvent,0.0,5
app.bookteq.com,Courts Club,Slot,activity,0.0,856
app.bookteq.com,Courts Club,Slot,category,0.0,856
app.bookteq.com,Courts Club,Slot,organizer,0.0,856
app.bookteq.com,Courts Club,Slot,offers,1.0,856
app.bookteq.com,Courts Club,Slot,location,0.0,856
app.bookteq.com,Courts Club,Slot,name,0.0,856
app.bookteq.com,Courts Club,Slot,description,0.0,856
app.bookteq.com,Courts Club,Slot,eventSchedule,0.0,856
app.bookteq.com,Courts Club,Slot,ageRange,0.0,856
app.bookteq.com,Courts Club,Slot,genderRestriction,0.0,856
app.bookteq.com,Courts Club,Slot,level,0.0,856
app.bookteq.com,Courts Club,Slot,url,0.0,856
app.bookteq.com,Courts Club,Slot,attendeeInstructions,0.0,856
app.bookteq.com,Courts Club,Slot,superEvent,0.0,856
app.bookteq.com,Shirley High School,FacilityUse,activity,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,category,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,organizer,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,offers,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,location,1.0,30
app.bookteq.com,Shirley High School,FacilityUse,name,1.0,30
app.bookteq.com,Shirley High School,FacilityUse,description,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,eventSchedule,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,ageRange,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,genderRestriction,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,level,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,url,1.0,30
app.bookteq.com,Shirley High School,FacilityUse,attendeeInstructions,0.0,30
app.bookteq.com,Shirley High School,FacilityUse,superEvent,0.0,30
app.bookteq.com,Shirley High School,Slot,activity,0.0,1000
app.bookteq.com,Shirley High School,Slot,category,0.0,1000
app.bookteq.com,Shirley High School,Slot,organizer,0.0,1000
app.bookteq.com,Shirley High School,Slot,offers,1.0,1000
app.bookteq.com,Shirley High School,Slot,location,0.0,1000
app.bookteq.com,Shirley High School,Slot,name,0.0,1000
app.bookteq.com,Shirley High School,Slot,description,0.0,1000
app.bookteq.com,Shirley High School,Slot,eventSchedule,0.0,1000
app.bookteq.com,Shirley High School,Slot,ageRange,0.0,1000
app.bookteq.com,Shirley High School,Slot,genderRestriction,0.0,1000
app.bookteq.com,Shirley High School,Slot,level,0.0,1000
app.bookteq.com,Shirley High School,Slot,url,0.0,1000
app.bookteq.com,Shirley High School,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Shirley High School,Slot,superEvent,0.0,1000
app.bookteq.com,Shirley High School,Slot,activity,0.0,1000
app.bookteq.com,Shirley High School,Slot,category,0.0,1000
app.bookteq.com,Shirley High School,Slot,organizer,0.0,1000
app.bookteq.com,Shirley High School,Slot,offers,1.0,1000
app.bookteq.com,Shirley High School,Slot,location,0.0,1000
app.bookteq.com,Shirley High School,Slot,name,0.0,1000
app.bookteq.com,Shirley High School,Slot,description,0.0,1000
app.bookteq.com,Shirley High School,Slot,eventSchedule,0.0,1000
app.bookteq.com,Shirley High School,Slot,ageRange,0.0,1000
app.bookteq.com,Shirley High School,Slot,genderRestriction,0.0,1000
app.bookteq.com,Shirley High School,Slot,level,0.0,1000
app.bookteq.com,Shirley High School,Slot,url,0.0,1000
app.bookteq.com,Shirley High School,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Shirley High School,Slot,superEvent,0.0,1000
app.bookteq.com,Southwark Council,FacilityUse,activity,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,category,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,organizer,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,offers,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,location,1.0,8
app.bookteq.com,Southwark Council,FacilityUse,name,1.0,8
app.bookteq.com,Southwark Council,FacilityUse,description,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,eventSchedule,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,ageRange,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,genderRestriction,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,level,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,url,1.0,8
app.bookteq.com,Southwark Council,FacilityUse,attendeeInstructions,0.0,8
app.bookteq.com,Southwark Council,FacilityUse,superEvent,0.0,8
app.bookteq.com,Southwark Council,Slot,activity,0.0,31
app.bookteq.com,Southwark Council,Slot,category,0.0,31
app.bookteq.com,Southwark Council,Slot,organizer,0.0,31
app.bookteq.com,Southwark Council,Slot,offers,1.0,31
app.bookteq.com,Southwark Council,Slot,location,0.0,31
app.bookteq.com,Southwark Council,Slot,name,0.0,31
app.bookteq.com,Southwark Council,Slot,description,0.0,31
app.bookteq.com,Southwark Council,Slot,eventSchedule,0.0,31
app.bookteq.com,Southwark Council,Slot,ageRange,0.0,31
app.bookteq.com,Southwark Council,Slot,genderRestriction,0.0,31
app.bookteq.com,Southwark Council,Slot,level,0.0,31
app.bookteq.com,Southwark Council,Slot,url,0.0,31
app.bookteq.com,Southwark Council,Slot,attendeeInstructions,0.0,31
app.bookteq.com,Southwark Council,Slot,superEvent,0.0,31
app.bookteq.com,Southwark Council,Slot,activity,0.0,189
app.bookteq.com,Southwark Council,Slot,category,0.0,189
app.bookteq.com,Southwark Council,Slot,organizer,0.0,189
app.bookteq.com,Southwark Council,Slot,offers,1.0,189
app.bookteq.com,Southwark Council,Slot,location,0.0,189
app.bookteq.com,Southwark Council,Slot,name,0.0,189
app.bookteq.com,Southwark Council,Slot,description,0.0,189
app.bookteq.com,Southwark Council,Slot,eventSchedule,0.0,189
app.bookteq.com,Southwark Council,Slot,ageRange,0.0,189
app.bookteq.com,Southwark Council,Slot,genderRestriction,0.0,189
app.bookteq.com,Southwark Council,Slot,level,0.0,189
app.bookteq.com,Southwark Council,Slot,url,0.0,189
app.bookteq.com,Southwark Council,Slot,attendeeInstructions,0.0,189
app.bookteq.com,Southwark Council,Slot,superEvent,0.0,189
app.bookteq.com,Spalding United Football Club,FacilityUse,activity,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,category,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,organizer,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,offers,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,location,1.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,name,1.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,description,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,eventSchedule,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,ageRange,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,genderRestriction,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,level,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,url,1.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,attendeeInstructions,0.0,14
app.bookteq.com,Spalding United Football Club,FacilityUse,superEvent,0.0,14
app.bookteq.com,Spalding United Football Club,Slot,activity,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,category,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,organizer,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,offers,1.0,1000
app.bookteq.com,Spalding United Football Club,Slot,location,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,name,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,description,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,eventSchedule,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,ageRange,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,genderRestriction,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,level,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,url,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,superEvent,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,activity,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,category,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,organizer,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,offers,1.0,1000
app.bookteq.com,Spalding United Football Club,Slot,location,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,name,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,description,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,eventSchedule,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,ageRange,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,genderRestriction,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,level,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,url,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Spalding United Football Club,Slot,superEvent,0.0,1000
app.bookteq.com,Sports IQ LTD,FacilityUse,activity,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,category,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,organizer,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,offers,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,location,1.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,name,1.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,description,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,eventSchedule,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,ageRange,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,genderRestriction,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,level,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,url,1.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,attendeeInstructions,0.0,57
app.bookteq.com,Sports IQ LTD,FacilityUse,superEvent,0.0,57
app.bookteq.com,Sports IQ LTD,Slot,activity,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,category,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,organizer,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,offers,1.0,894
app.bookteq.com,Sports IQ LTD,Slot,location,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,name,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,description,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,eventSchedule,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,ageRange,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,genderRestriction,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,level,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,url,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,attendeeInstructions,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,superEvent,0.0,894
app.bookteq.com,Sports IQ LTD,Slot,activity,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,category,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,organizer,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,offers,1.0,1000
app.bookteq.com,Sports IQ LTD,Slot,location,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,name,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,description,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,eventSchedule,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,ageRange,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,genderRestriction,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,level,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,url,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Sports IQ LTD,Slot,superEvent,0.0,1000
app.bookteq.com,Stanley Primary School,FacilityUse,activity,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,category,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,organizer,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,offers,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,location,1.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,name,1.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,description,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,eventSchedule,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,ageRange,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,genderRestriction,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,level,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,url,1.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,attendeeInstructions,0.0,37
app.bookteq.com,Stanley Primary School,FacilityUse,superEvent,0.0,37
app.bookteq.com,Stanley Primary School,Slot,activity,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,category,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,organizer,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,offers,1.0,1000
app.bookteq.com,Stanley Primary School,Slot,location,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,name,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,description,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,eventSchedule,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,ageRange,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,genderRestriction,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,level,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,url,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,superEvent,0.0,1000
app.bookteq.com,Stanley Primary School,Slot,activity,0.0,956
app.bookteq.com,Stanley Primary School,Slot,category,0.0,956
app.bookteq.com,Stanley Primary School,Slot,organizer,0.0,956
app.bookteq.com,Stanley Primary School,Slot,offers,1.0,956
app.bookteq.com,Stanley Primary School,Slot,location,0.0,956
app.bookteq.com,Stanley Primary School,Slot,name,0.0,956
app.bookteq.com,Stanley Primary School,Slot,description,0.0,956
app.bookteq.com,Stanley Primary School,Slot,eventSchedule,0.0,956
app.bookteq.com,Stanley Primary School,Slot,ageRange,0.0,956
app.bookteq.com,Stanley Primary School,Slot,genderRestriction,0.0,956
app.bookteq.com,Stanley Primary School,Slot,level,0.0,956
app.bookteq.com,Stanley Primary School,Slot,url,0.0,956
app.bookteq.com,Stanley Primary School,Slot,attendeeInstructions,0.0,956
app.bookteq.com,Stanley Primary School,Slot,superEvent,0.0,956
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,activity,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,category,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,organizer,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,offers,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,location,1.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,name,1.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,description,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,eventSchedule,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,ageRange,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,genderRestriction,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,level,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,url,1.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,attendeeInstructions,0.0,7
app.bookteq.com,St Cuthbert Mayne School,FacilityUse,superEvent,0.0,7
app.bookteq.com,St Cuthbert Mayne School,Slot,activity,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,category,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,organizer,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,offers,1.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,location,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,name,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,description,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,eventSchedule,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,ageRange,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,genderRestriction,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,level,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,url,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,attendeeInstructions,0.0,820
app.bookteq.com,St Cuthbert Mayne School,Slot,superEvent,0.0,820
app.bookteq.com,"St George's School, Harpenden",FacilityUse,activity,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,category,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,organizer,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,offers,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,location,1.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,name,1.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,description,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,eventSchedule,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,ageRange,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,genderRestriction,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,level,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,url,1.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,attendeeInstructions,0.0,46
app.bookteq.com,"St George's School, Harpenden",FacilityUse,superEvent,0.0,46
app.bookteq.com,"St George's School, Harpenden",Slot,activity,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,category,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,organizer,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,offers,1.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,location,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,name,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,description,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,eventSchedule,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,ageRange,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,genderRestriction,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,level,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,url,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,attendeeInstructions,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,superEvent,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,activity,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,category,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,organizer,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,offers,1.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,location,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,name,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,description,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,eventSchedule,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,ageRange,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,genderRestriction,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,level,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,url,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,attendeeInstructions,0.0,1000
app.bookteq.com,"St George's School, Harpenden",Slot,superEvent,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,activity,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,category,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,organizer,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,offers,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,location,1.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,name,1.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,description,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,eventSchedule,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,ageRange,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,genderRestriction,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,level,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,url,1.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,attendeeInstructions,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,FacilityUse,superEvent,0.0,56
app.bookteq.com,Stowe Enterprises Ltd,Slot,activity,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,category,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,organizer,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,offers,1.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,location,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,name,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,description,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,eventSchedule,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,ageRange,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,genderRestriction,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,level,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,url,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,attendeeInstructions,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,superEvent,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,activity,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,category,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,organizer,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,offers,1.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,location,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,name,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,description,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,eventSchedule,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,ageRange,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,genderRestriction,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,level,0.0,1000
app.bookteq.com,Stowe Enterprises Ltd,Slot,url,0.0,1000
